timestamp,frame,face_detected,face_score,face_latency_ms,emotion_latency_ms,total_latency_ms,predicted_emotion,pipeline_fps
1787848343.7708619,249,1,0.69140625,52.22678184509277,7.550954818725586,65.11712074279785,neutral,14.369897896838875
1787848343.8374796,250,1,0.69140625,53.35593223571777,7.605075836181641,66.45393371582031,neutral,14.54557392649203
1787848343.9035168,251,1,0.69140625,52.9017448425293,7.536649703979492,65.86742401123047,neutral,14.544158294441337
1787848343.9692683,252,1,0.69140625,52.55722999572754,7.601737976074219,65.58513641357422,neutral,14.543094229923732
1787848344.044182,253,1,0.69140625,53.28655242919922,7.505178451538086,66.62988662719727,neutral,14.541131246212439
1787848344.1100514,254,1,0.69140625,52.824974060058594,7.427215576171875,65.70053100585938,neutral,14.64937989718003
1787848344.175509,255,1,0.69140625,52.335500717163086,7.576465606689453,65.28782844543457,neutral,14.659512584981904
1787848344.2599735,256,1,0.69140625,52.774667739868164,7.420063018798828,65.64807891845703,neutral,14.969818051730524
1787848344.3259509,257,1,0.69140625,52.988529205322266,7.562875747680664,65.83857536315918,neutral,14.969426252843146
1787848344.3921447,258,1,0.69140625,52.95252799987793,7.556676864624023,66.05410575866699,neutral,14.964000166968157
1787848344.4591641,259,1,0.69140625,53.85279655456543,7.4634552001953125,66.86282157897949,neutral,14.955964402582717
1787848344.5255053,260,1,0.69140625,52.70075798034668,7.899999618530273,66.19596481323242,neutral,14.953405016217362
1787848344.5926454,261,1,0.69140625,53.27916145324707,7.647514343261719,66.91098213195801,neutral,14.946985523666662
